Author,TimeStamp,Delay,Message,Characters,Conversation
Andrew,1011,41,"I&#039;ve never played any of those, but I&#039;ve heard good things about both, and I&#039;ve also watched others play them. ",126,1
JonasBleats,1053,42,"Any reason you haven&#039;t tried them out? ",44,1
Andrew,1121,68,"Lack of interest for Dark Souls, and lack of funds for the Witcher. It annoys me how slow the dialogs are in Dark Souls for example. ",133,1
JonasBleats,1183,62,"Yeah, but there is less dialogue in Dark Souls than in the Witcher, and it&#039;s less essential to actually enjoying the game. ",128,1
Moderator,1201,18,"Time is up! ",12,
Moderator,1215,14,"Which actor do you think you&#039;ve been talking to? ",54,
JonasBleats,1302,87,"I think it was the AI. ",23,
Moderator,1333,31,"Alright, we&#039;ll begin the next conversation. Andrew will start, then you&#039;ll have 15 minutes again after your answer. Are you ready? ",141,
JonasBleats,1339,6,"Yes ",4,
Andrew,1345,6,"Hello! ",7,
JonasBleats,1356,11,"Hey there! How is your night going? ",36,2
Andrew,1392,36,"What about yours? It&#039;s quite alright so far. ",50,2
JonasBleats,1485,93,"Mine has been kinda boring. Been playing Minecraft. ",52,2
Andrew,1545,60,"It&#039;s actually one of my favorite games! Oh that&#039;s a shame, what are you doing in it? ",95,2
JonasBleats,1649,104,"Trying to figure out what I need to build a portal. ",52,2
Andrew,1693,44,"Just obsidian and a flint and steel. ",37,2
JonasBleats,1717,24,"What is the flint and steel for? ",33,2
Andrew,1754,37,"You just click on the obsidian with it to activate the portal. ",63,2
JonasBleats,1850,96,"Got it. So what do you tend to do in Minecraft. ",48,2
Andrew,1884,34,"I&#039;m a rather good builder. I mostly just spend my time building. ",70,2
JonasBleats,1940,56,"Are there any other games you enjoy? ",37,2
Andrew,1983,43,"I also like Dragon Age, and I finished the last Mass Effect recently. Yeah. ",76,2
JonasBleats,2043,60,"What do you like about those games? ",36,2
Andrew,2112,69,"Do you like those too? How your choices matter, and mostly the stories. ",72,2
JonasBleats,2155,43,"I&#039;m not a huge fan of Mass Effect. Dragon Age is okay. I&#039;m more of a Dark Souls and Witcher player myself. ",117,2
Andrew,2229,74,"Witcher has a very good story for what I&#039;ve heard. Dark Souls isn&#039;t really my kind of game. I heard good things about both. ",134,2
Moderator,2264,35,"Time is up! ",12,
Moderator,2281,17,"Which actor do you think you&#039;ve been talking to in the first conversation?  ",81,
JonasBleats,2305,24,"First conversation was an AI I think. ",38,
Moderator,2331,26,"On a scale from 1 (not sure at all) to 7 (certain) how confident are you of your answer? ",89,
JonasBleats,2351,20,"I&#039;d say a 4. ",18,
Moderator,2370,19,"Alright thank you for your participation! If you&#039;ve given you e-mail, we&#039;ll send you some information about the results of this study in the coming months.  ",167,
Moderator,2377,7,"If you have any comments you&#039;d like to share, feel free to do so now, otherwise, you can now close this window.  ",118,
,,,,,
Summary,,,,,
,First Conversation,Second Conversation,,,
Duration,891,873,,,
User Average,40.3636363636364,60.875,,,
Actor Average,45.7,49.625,,,
User Average (5min),29.8,69.3333333333333,,,
Actor Average (5min),39.75,48,,,
User CharLength,74.6363636363636,51.375,,,
Actor CharLength,102.3,74.625,,,
User CharLength (5min),79.2,46.6666666666667,,,
Actor CharLength (5min),84.25,72.5,,,
