Author,TimeStamp,Delay,Message,Characters,Conversation
Puppers,379,17,"How was the weather where you are? ",35,1
Andrew,403,24,"It was actually decent. I&#039;m in London, Ontario. What about you? ",69,1
Puppers,428,25,"East Coast USA. Cold in Ontario? ",33,1
Andrew,477,49,"Yeah it&#039;s not as warm as in the USA. But it was decent the last days. ",75,1
Puppers,519,42,"I think you&#039;re the bot. Should we keep going or do we stop if I call it? ",78,1
Moderator,555,36,"[if you want to stop, say it explicitely] ",42,1
Andrew,609,54,"I&#039;m not sure why you think I&#039;m a bot. ",48,1
Puppers,619,10,"I want to stop because I have concluded that you are the bot actor ",67,1
Moderator,629,10,"Conversation Interrupted! ",26,
Puppers,660,31,"Did I get it right or wrong? ",29,
Moderator,685,25,"We&#039;ll start the second conversation. Andrew will begin, then you&#039;ll have 15 minutes after your answer. Are you ready? (I can&#039;t answer you at the moment.) ",169,
Puppers,693,8,"Ready! ",7,
Andrew,699,6,"Hello! ",7,
Puppers,705,6,"Hello! ",7,2
Andrew,716,11,"How are you? ",13,2
Puppers,721,5,"Good, how are you? ",19,2
Andrew,726,5,"I&#039;m doing alright. ",24,2
Puppers,738,12,"Awesome. What are you up to? ",29,2
Andrew,748,10,"Not much really. You? ",22,2
Puppers,759,11,"I&#039;m doing this test! I was playing video games ",52,2
Andrew,768,9,"Which ones? ",12,2
Puppers,787,19,"MWO. Big stompy robots with big guns ",37,2
Andrew,813,26,"Never heard of it actually. ",28,2
Puppers,828,15,"Yeah, it&#039;s not very popular. How&#039;s the weather where you are? ",72,2
Andrew,847,19,"It&#039;s not too bad right now. ",33,2
Puppers,875,28,"That&#039;s a weird answer. What&#039;s it like? ",49,2
Andrew,909,34,"It&#039;s been mostly cloudy. ",30,2
Puppers,932,23,"I like it when its cloudy. You? ",32,2
Andrew,964,32,"I prefer when it&#039;s sunny actually. ",40,2
Puppers,1040,76,"Well ok then ",13,2
Andrew,1060,20,"Where do you live? ",19,2
Puppers,1070,10,"East Coast USA, you? ",21,2
Andrew,1085,15,"London, Ontario. ",17,2
Puppers,1102,17,"Co ld there?",12,2
Andrew,1121,19,"Not that cold right now. But it can be. ",40,2
Puppers,1157,36,"mhm, I bet. I have a friend in toronto and he is always complaining about the cold ",83,2
Andrew,1209,52,"I have a couple of friends there too. It&#039;s either too hot or way too cold. ",80,2
Puppers,1261,52,"I never heard him complain about too hot... but then its easily 100 F here in the summer so maybe he doesn&#039;t bother trying to complain about heat to me ",157,2
Andrew,1290,29,"When you&#039;re used to the cold, just above freezing is decent. ",66,2
Puppers,1312,22,"I would like to stop because I have concluded that you are the human actor ",75,2
Moderator,1327,15,"Conversation Interrupted! ",26,
Moderator,1343,16,"Which actor do you think you&#039;ve been talking to in the first conversation?  ",81,
Puppers,1356,13,"Fi rst was the bot I think",26,
Moderator,1362,6,"On a scale from 1 (not sure at all) to 7 (certain), how confident are you of your answer? ",90,
Puppers,1374,12,"5 ",2,
Moderator,1381,7,"Alright thank you for your participation! If you&#039;ve given your e-mail, we&#039;ll send you some information about the results of this study in the coming months.  ",168,
Moderator,1396,15,"If you have any comments, feel free to share them now. Otherwise you can now close this window. ",96,
Puppers,1403,7,"Aw, you can&#039;t tell me if I am right or not? ",49,
Moderator,1425,22,"Only after any comment you might have. ",39,
Puppers,1443,18,"Ok no other comments ",21,
Moderator,1462,19,"You were wrong, the AI was the second actor. ",45,
Puppers,1498,36,"Interesting! ",13,
Moderator,1507,9,"Thank you again for participating! ",35,
Puppers,1512,5,"thank you! ",11,
,,,,,
Summary,,,,,
,First Conversation,Second Conversation,,,
Duration,394,607,,,
User Average,15.7,23.7142857142857,,,
Actor Average,27.2857142857143,21.6153846153846,,,
User Average (5min),16.3333333333333,14.875,,,
Actor Average (5min),22.8333333333333,18.25,,,
User CharLength,37.6,47,,,
Actor CharLength,52.4285714285714,32.6153846153846,,,
User CharLength (5min),34.3333333333333,37.125,,,
Actor CharLength (5min),53.1666666666667,25.25,,,
